PP_ID	GROUP	LANGUAGE_RANK	LANGUAGE	PART	TRIAL	TRIAL_FIXATION_COUNT	TRIAL_DWELL_TIME	IA_ID	WORD_ID	IA_LABEL	IA_LABEL_NO_PUNCTUATIONS	IA_FIRST_FIXATION_DURATION	IA_FIRST_RUN_DWELL_TIME	IA_DWELL_TIME	IA_SKIP	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	MWS_Repetition_Within_One_Session	MWS_Repetition_Across_Sessions	Adj_Word_Repetition_Within_One_Session	Adj_Word_Repetition_Across_Sessions	Noun_Word_Repetition_Within_One_Session	Noun_Word_Repetition_Across_Sessions	MWS_Frequency	Adj_Word_Frequency	Noun_Word_Frequency	MWS_Length
CN_09	Bilinguals	L2	English	4	92	78	18104	59	4-92-59	important document…	important document	225	764	764	0	3	3	764	764	1	1	1	6	2	2	36	38450	5157	18
CN_09	Bilinguals	L2	English	4	93	107	23336	7	4-93-7	charred fragment	charred fragment	306	607	607	0	3	3	607	607	2	2	2	2	7	7	0	176	937	16
CN_09	Bilinguals	L2	English	4	93	107	23336	69	4-93-69	direct consequence	direct consequence	195	617	617	0	4	4	617	617	1	1	3	3	3	3	77	11571	3377	18
CN_09	Bilinguals	L2	English	4	94	138	28270	23	4-94-23	new standpoint.	new standpoint	294	801	801	0	3	3	801	801	1	1	4	14	1	1	0	121905	300	14
CN_09	Bilinguals	L2	English	4	95	144	33571	19	4-95-19	dreadful thing.'	dreadful thing	192	192	444	0	1	2	758	444	1	1	1	3	4	19	28	1353	33483	14
CN_09	Bilinguals	L2	English	4	95	144	33571	39	4-95-39	violent distress,	violent distress	364	889	1585	0	4	6	889	889	1	1	2	4	1	1	1	2669	1440	16
CN_09	Bilinguals	L2	English	4	95	144	33571	47	4-95-47	great shock.	great shock	133	505	505	0	3	3	505	505	1	1	4	17	1	2	53	46108	4163	11
CN_09	Bilinguals	L2	English	4	96	96	20360	25	4-96-25	greater part	greater part	177	337	677	0	2	4	337	337	2	2	2	2	5	9	317	15199	52916	12
CN_09	Bilinguals	L2	English	4	100	129	33696	4	4-100-4	other hand,	other hand	191	368	937	0	2	4	368	368	2	2	11	23	7	14	5745	152363	33184	10
CN_09	Bilinguals	L2	English	4	100	129	33696	71	4-100-71	resolute woman,	resolute woman	473	1935	1935	0	6	6	1935	1935	1	1	1	1	4	9	0	167	21791	14
CN_09	Bilinguals	L2	English	4	101	114	22530	47	4-101-47	important papers	important papers	133	501	501	0	3	3	501	501	1	1	2	7	1	3	30	38450	6091	16
CN_09	Bilinguals	L2	English	4	109	115	24941	55	4-109-55	terrible moment	terrible moment	148	358	1560	0	2	7	358	358	1	1	2	6	4	19	22	4412	20654	15
CN_09	Bilinguals	L2	English	4	110	84	21150	28	4-110-28	brass vase,	brass vase	359	657	657	0	2	2	657	657	1	1	1	2	1	1	1	1443	473	10
CN_09	Bilinguals	L2	English	4	111	90	22583	63	4-111-63	awful hour	awful hour	366	647	647	0	2	2	647	647	1	1	1	1	3	5	0	3082	10756	10
CN_09	Bilinguals	L2	English	4	113	106	21616	21	4-113-21	peculiar points	peculiar points	154	487	749	1	2	3	487	487	1	1	1	2	2	2	0	1378	14128	15
CN_09	Bilinguals	L2	English	4	113	106	21616	68	4-113-68	little case	little case	366	366	366	0	1	1	366	366	1	1	15	58	15	18	0	61932	44641	11
CN_09	Bilinguals	L2	English	4	114	78	16390	25	4-114-25	treacherous table	treacherous table	329	329	485	0	1	2	329	329	1	1	1	1	9	14	0	367	19128	17
CN_09	Bilinguals	L2	English	4	114	78	16390	37	4-114-37	mere guess	mere guess	208	535	535	0	2	2	535	535	1	1	2	3	4	7	0	3306	2865	10
CN_09	Bilinguals	L2	English	4	115	87	20524	8	4-115-8	new problem.	new problem	269	269	269	0	1	1	269	269	1	2	5	15	2	3	0	121905	28251	11
CN_09	Bilinguals	L2	English	4	117	72	16240	10	4-117-10	greater part	greater part	.	.	0	1	.	0	.	.	3	3	3	3	7	11	317	15199	52916	12
CN_09	Bilinguals	L2	English	4	117	72	16240	18	4-117-18	insoluble bromide	insoluble bromide	.	.	0	1	.	0	.	.	1	1	1	1	3	3	0	187	82	17
CN_09	Bilinguals	L2	English	4	117	72	16240	21	4-117-21	transparent crystals.	transparent crystals	200	408	408	1	2	2	408	408	1	1	1	1	1	1	2	700	582	20
CN_09	Bilinguals	L2	English	4	117	72	16240	33	4-117-33	similar mixture:	similar mixture	386	552	552	1	2	2	552	552	1	1	2	2	2	2	8	18076	3172	15
CN_09	Bilinguals	L2	English	4	117	72	16240	73	4-117-73	empty box	empty box	446	446	446	0	1	1	446	446	2	2	2	3	3	4	52	5333	8363	9
CN_09	Bilinguals	L2	English	4	118	59	14288	11	4-118-11	full bottle	full bottle	.	.	0	1	.	0	.	.	1	1	2	6	6	8	22	27781	3900	11
CN_09	Bilinguals	L2	English	4	119	88	19692	71	4-119-71	medical aid	medical aid	308	308	719	0	1	2	308	308	1	1	2	2	2	2	55	9153	8594	11
CN_09	Bilinguals	L2	English	4	120	104	23403	79	4-120-79	thin strips	thin strips	379	379	1137	1	1	3	379	379	1	1	1	1	1	1	26	4928	887	11
CN_09	Bilinguals	L2	English	4	121	94	19571	47	4-121-47	deathly silence,	deathly silence	124	124	443	0	1	3	931	443	1	1	1	1	2	3	5	93	5348	15
CN_09	Bilinguals	L2	English	4	122	108	22890	6	4-122-6	good time	good time	169	169	169	0	1	1	169	169	1	1	5	25	13	32	1370	79878	151012	9
CN_09	Bilinguals	L2	English	4	122	108	22890	11	4-122-11	old woman	old woman	251	251	251	0	1	1	251	251	1	3	7	23	6	11	877	52171	21791	9
CN_09	Bilinguals	L2	English	4	125	91	21610	4	4-125-4	old villain,"	old villain	150	977	1242	0	4	5	977	977	1	1	8	24	1	2	7	52171	294	11
CN_09	Bilinguals	L2	English	4	126	95	22103	79	4-126-79	astute gentleman	astute gentleman	302	625	625	0	3	3	625	625	1	1	1	1	1	6	0	234	5061	16
CN_09	Bilinguals	L2	English	4	127	114	26203	49	4-127-49	beautiful nature	beautiful nature	353	757	757	0	2	2	757	757	1	1	1	5	2	3	0	8307	17676	16
CN_09	Bilinguals	L2	English	4	135	129	30062	65	4-135-65	good height,	good height	167	399	929	0	2	3	546	399	1	1	6	26	1	1	0	79878	3657	11
CN_09	Bilinguals	L2	English	4	138	114	23853	58	4-138-58	clever idea!	clever idea	325	546	874	0	2	7	546	546	2	2	7	12	15	32	20	2204	20821	11
CN_09	Bilinguals	L2	English	4	139	118	21046	22	4-139-22	tiny cigarette,	tiny cigarette	155	880	880	0	4	4	880	880	1	1	2	4	1	1	4	5127	2040	14
CN_09	Bilinguals	L2	English	4	141	122	25991	57	4-141-57	anonymous note…	anonymous note	135	598	981	0	7	9	1254	981	3	3	3	3	9	9	5	1107	10189	14
CN_09	Bilinguals	L2	English	4	145	96	24394	64	4-145-64	enormous risk	enormous risk	218	586	586	0	3	3	586	586	1	1	1	1	2	3	5	4019	11632	13
CN_09	Bilinguals	L2	English	4	148	87	18938	26	4-148-26	fresh dilemma	fresh dilemma	295	685	685	0	4	4	685	685	1	1	3	3	1	1	0	6518	1062	13
CN_09	Bilinguals	L2	English	4	148	87	18938	59	4-148-59	certain doom.	certain doom	246	246	459	0	1	2	246	246	1	1	4	9	1	1	3	21589	385	12
CN_09	Bilinguals	L2	English	4	149	91	22586	7	4-149-7	terrible slip	terrible slip	346	632	632	0	2	2	632	632	1	1	4	8	6	6	0	4412	2223	13
CN_09	Bilinguals	L2	English	4	149	91	22586	66	4-149-66	thin strips,	thin strips	294	1048	1048	0	3	3	1048	1048	2	2	2	2	2	2	26	4928	887	11
CN_09	Bilinguals	L2	English	4	154	129	30720	20	4-154-20	amateur detectives,	amateur detectives	164	1155	1155	0	4	4	1155	1155	1	1	1	1	2	7	4	1550	898	18
CN_09	Bilinguals	L2	English	4	155	81	21536	17	4-155-17	prearranged plan,	prearranged plan	566	1126	1126	0	4	4	1126	1126	1	1	1	1	3	3	2	37	14495	16
CN_09	Bilinguals	L2	English	4	155	81	21536	30	4-155-30	deadly enemies,	deadly enemies	346	551	1073	0	2	4	1233	1073	1	1	1	3	1	1	8	780	1376	14
CN_09	Bilinguals	L2	English	4	156	86	21882	42	4-156-42	lucky remark,	lucky remark	211	566	566	0	2	2	566	566	1	1	1	1	2	3	0	3872	1403	12
CN_09	Bilinguals	L2	English	4	157	82	20115	33	4-157-33	distinctive hand,	distinctive hand	332	826	826	0	3	3	826	826	1	1	1	1	9	16	0	2116	33184	16
CN_09	Bilinguals	L2	English	4	160	85	18923	4	4-160-4	good reasons	good reasons	217	426	426	0	2	2	426	426	1	1	7	27	2	3	348	79878	10595	12
CN_09	Bilinguals	L2	English	4	160	85	18923	24	4-160-24	significant fact:	significant fact	304	574	574	0	2	2	574	574	1	1	2	2	18	24	66	11914	36295	16
CN_09	Bilinguals	L2	English	4	161	116	31027	22	4-161-22	infamous plot…	infamous plot	558	956	956	0	2	2	956	956	1	1	1	1	1	1	0	310	2040	13
CN_09	Bilinguals	L2	English	4	161	116	31027	33	4-161-33	old lady,	old lady	183	513	513	0	2	2	513	513	2	3	9	25	3	10	757	52171	9215	8
CN_09	Bilinguals	L2	English	4	163	71	17531	36	4-163-36	mere chance.	mere chance	185	666	666	0	3	3	666	666	1	1	3	4	4	5	19	3306	12626	11
CN_09	Bilinguals	L2	English	4	165	108	24972	27	4-165-27	fatal night?	fatal night	178	333	333	0	2	2	333	333	2	3	4	7	10	18	9	1329	34119	11
CN_09	Bilinguals	L2	English	4	166	102	23006	82	4-166-82	great surprise	great surprise	311	503	1221	1	2	6	1934	946	1	2	5	18	6	14	74	46108	4962	14
CN_09	Bilinguals	L2	English	4	167	83	20694	12	4-167-12	sour face	sour face	342	664	664	0	3	3	664	664	1	1	1	1	6	21	14	613	32434	9
CN_09	Bilinguals	L2	English	4	171	118	27028	13	4-171-13	sensitive man	sensitive man	273	419	419	0	2	2	419	419	1	1	1	1	13	26	39	3546	58168	13
CN_09	Bilinguals	L2	English	4	172	107	24547	56	4-172-56	real attitude	real attitude	311	311	311	0	1	1	311	311	1	1	2	4	2	2	0	22277	5815	13
CN_09	Bilinguals	L2	English	4	173	80	21677	18	4-173-18	great danger	great danger	271	671	671	0	3	3	671	671	1	1	6	19	4	4	108	46108	5755	12
CN_09	Bilinguals	L2	English	4	173	80	21677	30	4-173-30	proud souls	proud souls	212	814	814	0	3	3	814	814	1	1	2	3	1	1	0	3006	768	11
CN_09	Bilinguals	L2	English	4	173	80	21677	42	4-173-42	colossal cheek	colossal cheek	351	746	1052	0	2	3	746	746	1	1	1	1	1	1	5	232	1746	14
CN_09	Bilinguals	L2	English	4	173	80	21677	46	4-173-46	little man!	little man	333	333	724	0	1	3	1303	724	2	4	20	63	14	27	506	61932	58168	10
CN_09	Bilinguals	L2	English	4	176	94	19936	6	4-176-6	little tassel	little tassel	330	393	640	0	2	4	393	393	1	1	21	64	1	1	1	61932	30	13
CN_09	Bilinguals	L2	English	4	177	88	19545	55	4-177-55	delightful women!"	delightful women	233	1156	1156	0	5	5	1156	1156	1	1	1	1	3	6	0	1054	37956	16
CN_11	Bilinguals	L2	English	4	5	82	19695	20	4-5-20	intervening weeks	intervening weeks	220	787	787	0	4	4	787	787	1	1	1	1	1	1	8	502	14915	17
CN_11	Bilinguals	L2	English	4	5	82	19695	47	4-5-47	mere idea	mere idea	625	625	625	0	1	1	625	625	1	1	1	2	1	18	14	3306	20821	9
CN_11	Bilinguals	L2	English	4	6	77	18735	68	4-6-68	terrible fate	terrible fate	223	735	735	0	3	3	735	735	1	1	1	5	1	1	9	4412	2102	13
CN_11	Bilinguals	L2	English	4	7	68	14335	77	4-7-77	old friend	old friend	82	82	1044	0	1	4	1294	1044	1	1	1	17	1	13	538	52171	16202	10
CN_11	Bilinguals	L2	English	4	8	70	16579	7	4-8-7	old friend,"	old friend	232	448	448	0	2	2	448	448	2	2	2	18	2	14	538	52171	16202	10
CN_11	Bilinguals	L2	English	4	8	70	16579	44	4-8-44	old friend."	old friend	224	400	400	0	2	2	400	400	3	3	3	19	3	15	538	52171	16202	10
CN_11	Bilinguals	L2	English	4	9	72	16454	59	4-9-59	intense surprise,	intense surprise	159	159	661	0	1	3	869	661	1	4	1	5	1	9	4	2273	4962	16
CN_11	Bilinguals	L2	English	4	10	87	19833	54	4-10-54	whole trouble.	whole trouble	322	683	683	0	3	3	683	683	1	1	1	8	1	4	0	29684	8701	13
CN_11	Bilinguals	L2	English	4	11	86	20548	27	4-11-27	subsequent lack	subsequent lack	145	145	1106	0	1	5	1288	1106	1	1	1	1	2	3	5	4334	9751	15
CN_11	Bilinguals	L2	English	4	12	88	19774	18	4-12-18	other hand,	other hand	272	272	504	0	1	2	787	504	1	1	1	13	1	8	5745	152363	33184	10
CN_11	Bilinguals	L2	English	4	12	88	19774	24	4-12-24	whole thing	whole thing	268	1038	1038	0	4	4	1038	1038	1	4	2	9	2	17	1216	29684	33483	11
CN_11	Bilinguals	L2	English	4	14	99	19962	25	4-14-25	unscrupulous man,	unscrupulous man	357	429	429	0	2	2	429	429	1	1	1	1	2	15	3	230	58168	16
CN_11	Bilinguals	L2	English	4	17	107	23451	70	4-17-70	deliberate poisoning	deliberate poisoning	25	1873	1873	0	7	7	1873	1873	1	1	1	1	1	4	6	1370	552	20
CN_11	Bilinguals	L2	English	4	18	80	19623	57	4-18-57	financial tether,	financial tether	253	1033	1033	0	4	4	1033	1033	1	1	1	1	1	1	2	16234	72	16
CN_11	Bilinguals	L2	English	4	20	89	19565	21	4-20-21	new will.	new will	279	453	453	0	2	2	453	453	1	1	1	11	12	62	3730	121905	248439	8
CN_11	Bilinguals	L2	English	4	20	89	19565	74	4-20-74	expressive forefinger…	expressive forefinger	285	1274	1274	0	6	6	1274	1274	1	1	1	1	1	1	0	515	184	21
CN_11	Bilinguals	L2	English	4	21	95	20228	10	4-21-10	fresh will,	fresh will	342	342	342	0	1	1	342	342	1	1	1	1	15	65	0	6518	248439	10
CN_11	Bilinguals	L2	English	4	21	95	20228	25	4-21-25	old lady,	old lady	167	167	167	0	1	1	167	167	1	2	6	22	1	8	757	52171	9215	8
CN_11	Bilinguals	L2	English	4	22	61	12918	22	4-22-22	fatal night.	fatal night	533	533	533	0	1	1	533	533	1	2	1	4	1	9	9	1329	34119	11
CN_11	Bilinguals	L2	English	4	23	72	17028	21	4-23-21	brilliant officer…	brilliant officer	237	880	880	0	4	4	880	880	1	1	1	1	1	1	4	3332	8871	17
CN_11	Bilinguals	L2	English	4	27	87	18635	6	4-27-6	"young gentlemen,"	young gentlemen	167	509	509	0	3	3	509	509	1	4	1	10	1	4	25	32003	1348	15
CN_11	Bilinguals	L2	English	4	27	87	18635	43	4-27-43	wistful smile	wistful smile	263	600	600	0	2	2	600	600	1	1	1	1	1	4	6	132	6795	13
CN_11	Bilinguals	L2	English	4	27	87	18635	63	4-27-63	gallant defiance	gallant defiance	217	217	383	0	1	2	561	383	1	1	1	1	1	1	0	251	505	16
CN_11	Bilinguals	L2	English	4	28	84	18225	18	4-28-18	various questions	various questions	229	663	663	0	3	3	663	663	1	1	2	2	2	6	30	15143	13949	17
CN_11	Bilinguals	L2	English	4	28	84	18225	21	4-28-21	other matters,	other matters	226	391	391	0	3	3	391	391	1	1	2	14	1	2	458	152363	8577	13
CN_11	Bilinguals	L2	English	4	32	61	13680	17	4-32-17	black beard	black beard	78	414	414	0	2	2	414	414	1	4	1	8	1	6	53	23609	882	11
CN_11	Bilinguals	L2	English	4	32	61	13680	32	4-32-32	postal order	postal order	291	560	560	0	2	2	560	560	1	1	1	1	1	1	40	709	33646	12
CN_11	Bilinguals	L2	English	4	36	91	20967	4	4-36-4	slight noise	slight noise	86	684	684	0	4	4	684	684	1	1	1	3	1	3	12	2868	4355	12
CN_11	Bilinguals	L2	English	4	36	91	20967	31	4-36-31	short work	short work	120	593	593	0	3	3	593	593	1	1	1	2	1	4	0	19448	88643	10
CN_11	Bilinguals	L2	English	4	37	80	17944	15	4-37-15	hateful man!	hateful man	285	857	857	0	3	3	857	857	1	1	1	2	4	17	7	106	58168	11
CN_11	Bilinguals	L2	English	4	37	80	17944	31	4-37-31	little fact	little fact	321	321	321	0	1	1	321	321	1	1	3	46	3	9	0	61932	36295	11
CN_11	Bilinguals	L2	English	4	37	80	17944	49	4-37-49	other way	other way	275	275	433	0	1	2	275	275	1	1	4	16	4	29	2313	152363	94797	9
CN_11	Bilinguals	L2	English	4	38	69	14847	34	4-38-34	clever man,	clever man	255	383	383	0	2	2	383	383	1	2	3	8	5	18	54	2204	58168	10
CN_11	Bilinguals	L2	English	4	41	62	14162	16	4-41-16	blue glass,	blue glass	243	543	543	0	3	3	543	543	1	1	1	1	1	1	36	9941	9303	10
CN_11	Bilinguals	L2	English	4	41	62	14162	33	4-41-33	fresh piece	fresh piece	266	1137	1137	0	4	4	1137	1137	1	1	2	2	2	5	29	6518	8928	11
CN_11	Bilinguals	L2	English	4	41	62	14162	50	4-41-50	new piece	new piece	233	1066	1066	0	6	6	1066	1066	1	2	2	12	3	6	111	121905	8928	9
CN_11	Bilinguals	L2	English	4	42	95	20806	32	4-42-32	beloved husband	beloved husband	198	585	585	0	3	3	585	585	1	1	1	1	6	10	3	745	10581	15
CN_11	Bilinguals	L2	English	4	42	95	20806	59	4-42-59	charred fragment	charred fragment	198	658	658	0	3	3	658	658	1	1	1	1	2	2	0	176	937	16
CN_11	Bilinguals	L2	English	4	44	105	23764	19	4-44-19	whole week	whole week	403	974	974	0	4	4	974	974	1	1	3	10	2	2	122	29684	31230	10
CN_11	Bilinguals	L2	English	4	44	105	23764	28	4-44-28	ample time	ample time	278	715	1371	0	3	5	715	715	1	1	1	1	2	21	56	797	151012	10
CN_11	Bilinguals	L2	English	4	44	105	23764	76	4-44-76	other words,	other words	228	228	498	0	1	2	672	498	1	1	5	17	2	10	3435	152363	23354	11
CN_11	Bilinguals	L2	English	4	45	81	18832	11	4-45-11	hottest week	hottest week	353	901	901	0	2	2	901	901	1	1	1	1	3	3	0	170	31230	12
CN_11	Bilinguals	L2	English	4	46	79	17830	9	4-46-9	financial difficulties	financial difficulties	241	466	466	0	2	2	466	466	1	1	2	2	1	1	233	16234	6718	22
CN_11	Bilinguals	L2	English	4	47	84	18844	12	4-47-12	low voice,	low voice	252	580	580	0	3	3	580	580	1	1	2	2	3	21	415	16453	23205	9
CN_11	Bilinguals	L2	English	4	47	84	18844	54	4-47-54	black beard	black beard	299	1355	1355	0	5	5	1355	1355	2	5	2	9	4	9	53	23609	882	11
CN_11	Bilinguals	L2	English	4	48	73	15765	12	4-48-12	pale face.	pale face	178	178	178	0	1	1	178	178	1	1	1	1	3	18	326	3244	32434	9
CN_11	Bilinguals	L2	English	4	49	65	14419	8	4-49-8	ferocious geniality.	ferocious geniality	274	274	274	0	1	1	274	274	1	1	1	1	1	1	0	306	18	19
CN_11	Bilinguals	L2	English	4	49	65	14419	14	4-49-14	good slice	good slice	352	546	546	0	2	2	546	546	1	1	1	21	1	1	0	79878	1040	10
CN_11	Bilinguals	L2	English	4	52	91	18766	82	4-52-82	'natural interest'	natural interest	259	562	562	0	2	2	562	562	1	2	1	4	4	8	37	13910	26773	16
CN_11	Bilinguals	L2	English	4	53	70	15770	31	4-53-31	great excitement	great excitement	315	709	709	0	4	4	709	709	1	1	1	14	1	3	71	46108	2476	16
CN_11	Bilinguals	L2	English	4	55	72	16370	36	4-55-36	full force	full force	349	349	349	0	1	1	349	349	1	1	1	5	1	1	150	27781	15271	10
CN_11	Bilinguals	L2	English	4	55	72	16370	61	4-55-61	slighter evidence.	slighter evidence	304	762	762	0	3	3	762	762	1	1	1	1	19	23	1	24	20995	17
CN_11	Bilinguals	L2	English	4	55	72	16370	71	4-55-71	greater part	greater part	296	447	447	0	2	2	447	447	1	1	1	1	3	7	317	15199	52916	12
CN_11	Bilinguals	L2	English	4	56	80	17450	65	4-56-65	malicious attempt	malicious attempt	310	822	822	0	3	3	822	822	1	1	1	2	1	2	0	335	11049	17
CN_11	Bilinguals	L2	English	4	57	59	12582	26	4-57-26	black beard	black beard	331	713	713	0	3	3	713	713	3	6	3	10	5	10	53	23609	882	11
CN_11	Bilinguals	L2	English	4	58	65	14913	20	4-58-20	innocent man,	innocent man	213	406	406	0	2	2	406	406	1	1	1	2	7	20	53	2440	58168	12
CN_11	Bilinguals	L2	English	4	60	66	13762	25	4-60-25	anonymous note,	anonymous note	401	401	401	0	1	1	401	401	1	1	1	1	1	1	5	1107	10189	14
CN_11	Bilinguals	L2	English	4	60	66	13762	35	4-60-35	certain matters	certain matters	315	650	650	0	3	3	650	650	1	1	2	7	2	3	78	21589	8577	15
CN_11	Bilinguals	L2	English	4	62	75	18400	24	4-62-24	new view	new view	299	533	533	0	2	2	533	533	1	1	3	13	2	3	0	121905	24733	8
CN_11	Bilinguals	L2	English	4	63	51	10892	22	4-63-22	anonymous note	anonymous note	247	247	472	0	1	2	247	247	2	2	2	2	3	3	5	1107	10189	14
CN_11	Bilinguals	L2	English	4	63	51	10892	43	4-63-43	financial difficulties,	financial difficulties	398	657	657	0	2	2	657	657	2	2	4	4	2	2	233	16234	6718	22
CN_11	Bilinguals	L2	English	4	64	68	15973	66	4-64-66	favourable impression	favourable impression	329	1022	1022	0	4	4	1022	1022	1	1	1	1	1	1	37	1441	4064	21
CN_11	Bilinguals	L2	English	4	65	76	18474	77	4-65-77	certain fragments	certain fragments	383	676	676	0	2	2	676	676	1	1	3	8	1	1	0	21589	1317	17
CN_11	Bilinguals	L2	English	4	66	65	15126	39	4-66-39	incredulous sniff	incredulous sniff	329	755	755	0	3	3	755	755	1	1	1	1	1	1	0	171	295	17
CN_11	Bilinguals	L2	English	4	66	65	15126	45	4-66-45	forensic skill.	forensic skill	261	523	523	0	2	2	523	523	1	1	1	1	1	1	2	494	3422	14
CN_11	Bilinguals	L2	English	4	68	71	15043	23	4-68-23	unfrequented spot,	unfrequented spot	224	224	224	0	1	1	224	224	1	1	1	1	3	4	0	14	4757	17
CN_11	Bilinguals	L2	English	4	68	71	15043	66	4-68-66	black beard	black beard	429	429	429	0	1	1	429	429	4	7	4	11	6	11	53	23609	882	11
CN_11	Bilinguals	L2	English	4	69	76	17770	7	4-69-7	remarkable similarity	remarkable similarity	329	739	739	0	3	3	739	739	1	1	1	2	1	1	19	3447	796	21
CN_11	Bilinguals	L2	English	4	69	76	17770	49	4-69-49	deliberate perjury.	deliberate perjury	212	445	445	0	2	2	445	445	1	1	2	2	1	1	0	1370	64	18
CN_11	Bilinguals	L2	English	4	69	76	17770	74	4-69-74	little frown	little frown	390	994	994	0	3	3	994	994	1	2	7	50	1	3	7	61932	487	12
CN_11	Bilinguals	L2	English	4	70	83	18410	37	4-70-37	little friend	little friend	171	515	515	0	2	2	515	515	1	2	8	51	7	19	0	61932	16202	13
CN_11	Bilinguals	L2	English	4	71	62	13195	62	4-71-62	great thump	great thump	316	468	468	0	2	2	468	468	1	1	2	15	1	1	0	46108	249	11
CN_11	Bilinguals	L2	English	4	74	71	15722	8	4-74-8	towering rage.	towering rage	332	524	524	1	2	2	524	524	1	1	1	1	1	1	5	376	1197	13
CN_11	Bilinguals	L2	English	4	74	71	15722	65	4-74-65	inarticulate cry,	inarticulate cry	86	355	355	0	2	2	355	355	1	1	1	1	1	3	2	76	3053	16
CN_11	Bilinguals	L2	English	4	75	68	15264	36	4-75-36	'little ideas'?"	little ideas	306	306	306	0	1	1	306	306	1	4	9	52	1	5	0	61932	10703	12
CN_11	Bilinguals	L2	English	4	79	78	18147	3	4-79-3	abrupt departure	abrupt departure	162	641	641	0	3	3	641	641	1	1	1	1	1	2	20	481	2229	16
CN_11	Bilinguals	L2	English	4	79	78	18147	48	4-79-48	little man	little man	227	394	394	0	2	2	394	394	1	3	10	53	9	22	506	61932	58168	10
CN_11	Bilinguals	L2	English	4	79	78	18147	55	4-79-55	absurd complacency.	absurd complacency	245	649	649	0	3	3	649	649	1	1	1	6	1	1	0	906	345	18
CN_11	Bilinguals	L2	English	4	81	65	14174	13	4-81-13	low voice.	low voice	.	.	0	1	.	0	.	.	2	2	3	3	6	24	415	16453	23205	9
CN_11	Bilinguals	L2	English	4	82	87	19685	65	4-82-65	green material	green material	326	666	666	0	2	2	666	666	2	2	2	5	2	2	0	14059	13230	14
CN_11	Bilinguals	L2	English	4	84	98	22169	27	4-84-27	particular door	particular door	434	688	688	0	2	2	688	688	1	1	2	6	6	15	0	28592	23068	15
CN_11	Bilinguals	L2	English	4	84	98	22169	35	4-84-35	ensuing confusion	ensuing confusion	266	792	792	0	3	3	792	792	1	1	1	1	2	3	4	445	2771	17
CN_11	Bilinguals	L2	English	4	84	98	22169	41	4-84-41	ample opportunity	ample opportunity	231	1008	1008	0	4	4	1008	1008	1	1	2	2	2	5	53	797	10027	17
CN_11	Bilinguals	L2	English	4	85	63	15926	19	4-85-19	left wing	left wing	338	338	338	0	1	1	338	338	1	2	2	10	2	4	198	44480	2798	9
CN_11	Bilinguals	L2	English	4	90	91	20185	23	4-90-23	other facts	other facts	124	124	124	1	1	1	124	124	1	1	8	20	5	8	70	152363	5143	11
CN_11	Bilinguals	L2	English	4	91	108	24429	12	4-91-12	other way	other way	221	221	221	0	1	1	221	221	2	2	9	21	7	32	2313	152363	94797	9
CN_11	Bilinguals	L2	English	4	91	108	24429	25	4-91-25	hottest days	hottest days	246	912	912	0	3	3	912	912	1	1	2	2	1	4	4	170	31542	12
CN_11	Bilinguals	L2	English	4	92	71	16389	29	4-92-29	thick document	thick document	384	855	855	0	3	3	855	855	1	1	1	2	1	1	0	4487	5157	14
CN_11	Bilinguals	L2	English	4	92	71	16389	59	4-92-59	important document…	important document	178	549	549	0	3	3	549	549	1	1	1	6	2	2	36	38450	5157	18
CN_11	Bilinguals	L2	English	4	93	87	20151	7	4-93-7	charred fragment	charred fragment	223	817	817	0	3	3	817	817	2	2	2	2	7	7	0	176	937	16
CN_11	Bilinguals	L2	English	4	93	87	20151	69	4-93-69	direct consequence	direct consequence	316	627	1025	0	2	4	1150	1025	1	1	3	3	3	3	77	11571	3377	18
CN_11	Bilinguals	L2	English	4	94	85	19533	23	4-94-23	new standpoint.	new standpoint	287	711	711	0	3	3	711	711	1	1	4	14	1	1	0	121905	300	14
CN_11	Bilinguals	L2	English	4	95	88	19651	19	4-95-19	dreadful thing.'	dreadful thing	220	257	257	0	2	2	257	257	1	1	1	3	4	19	28	1353	33483	14
CN_11	Bilinguals	L2	English	4	95	88	19651	39	4-95-39	violent distress,	violent distress	216	518	966	0	2	4	1147	966	1	1	2	4	1	1	1	2669	1440	16
CN_11	Bilinguals	L2	English	4	95	88	19651	47	4-95-47	great shock.	great shock	280	703	703	0	3	3	703	703	1	1	4	17	1	2	53	46108	4163	11
CN_11	Bilinguals	L2	English	4	96	58	14046	25	4-96-25	greater part	greater part	483	677	677	0	2	2	677	677	2	2	2	2	5	9	317	15199	52916	12
CN_11	Bilinguals	L2	English	4	100	99	21104	4	4-100-4	other hand,	other hand	202	202	202	0	1	1	202	202	2	2	11	23	7	14	5745	152363	33184	10
CN_11	Bilinguals	L2	English	4	100	99	21104	71	4-100-71	resolute woman,	resolute woman	233	973	973	0	4	4	973	973	1	1	1	1	4	9	0	167	21791	14
CN_11	Bilinguals	L2	English	4	101	80	18610	47	4-101-47	important papers	important papers	493	804	804	0	2	2	804	804	1	1	2	7	1	3	30	38450	6091	16
CN_11	Bilinguals	L2	English	4	109	67	16586	55	4-109-55	terrible moment	terrible moment	261	532	532	0	2	2	532	532	1	1	2	6	4	19	22	4412	20654	15
